2012,Solar Inverter,"13/447,598",Photovoltaic system with overvoltage protection,Dresden,,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120261996%22.PGNR.&OS=DN/20120261996&RS=DN/20120261996
2008,Solar Inverter,"12/122,950",COMMON MODE FILTER SYSTEM AND METHOD FOR A SOLAR POWER INVERTER,"Fort Collins, CO",CO,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=443&f=G&l=50&d=PG01&s1=inverter.CLM.&s2=photovoltaic.CLM.&co1=AND&p=9&OS=ACLM/inverter+AND+ACLM/photovoltaic&RS=ACLM/inverter+AND+ACLM/photovoltaic
2011,Solar Inverter,"13/103,721",SYSTEMS AND METHODS FOR ISLANDING DETECTION,"(Brookings, SD)",SD,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=123&f=G&l=50&d=PG01&s1=inverter.CLM.&s2=photovoltaic.CLM.&co1=AND&p=3&OS=ACLM/inverter+AND+ACLM/photovoltaic&RS=ACLM/inverter+AND+ACLM/photovoltaic
2011,Solar Inverter,"13/181,269",POWER INVERTER SYSTEMS WITH HIGH-ACCURACY REFERENCE SIGNAL GENERATION AND ASSOCIATED METHODS OF CONTROL ,"(Redmond, OR)",OR,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=104&f=G&l=50&d=PG01&s1=inverter.CLM.&s2=photovoltaic.CLM.&co1=AND&p=3&OS=ACLM/inverter+AND+ACLM/photovoltaic&RS=ACLM/inverter+AND+ACLM/photovoltaic
2010,Solar Inverter,"12/759,652","SOLAR POWER INVERTERS, INCLUDING SOLAR POWER INVERTERS HAVING SURGE PROTECTIVE DEVICES, AND ASSOCIATED METHODS ","Bend, OR",OR,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=160&f=G&l=50&d=PG01&s1=inverter.CLM.&s2=photovoltaic.CLM.&co1=AND&p=4&OS=ACLM/inverter+AND+ACLM/photovoltaic&RS=ACLM/inverter+AND+ACLM/photovoltaic
2011,Solar Inverter,"13/117,972",Method and device for determining a control scheme for an active power filter,Baden,,Switzerland,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220120300514%22.PGNR.&OS=DN/20120300514&RS=DN/20120300514
2009,Solar Inverter,"12/625,645",REDUCING PHOTOVOLTAIC ARRAY VOLTAGE DURING INVERTER RE-ENABLEMENT,"Devens, MA",MA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=274&f=G&l=50&d=PG01&s1=inverter.CLM.&s2=photovoltaic.CLM.&co1=AND&p=6&OS=ACLM/inverter+AND+ACLM/photovoltaic&RS=ACLM/inverter+AND+ACLM/photovoltaic
2011,Solar Inverter,"13/275,147",Systems for Optimized Solar Power Inversion,"Fort Collins, CO",CO,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=81&f=G&l=50&d=PG01&s1=inverter.CLM.&s2=photovoltaic.CLM.&co1=AND&p=2&OS=ACLM/inverter+AND+ACLM/photovoltaic&RS=ACLM/inverter+AND+ACLM/photovoltaic
2012,Solar Inverter,"13/346,532",AC Power Systems for Renewable Electrical Energy ,"Fort Collins, CO",CO,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&p=1&u=%2Fnetahtml%2FPTO%2Fsearch-bool.html&r=37&f=G&l=50&co1=AND&d=PG01&s1=Inverter.CLM.&s2=Photovoltaic.CLM.&OS=ACLM/Inverter+AND+ACLM/Photovoltaic&RS=ACLM/Inverter+AND+ACLM/Photovoltaic
2011,Solar Inverter,"13/075,579",Power Inverters and Related Methods,"Scottsdale, AZ",AZ,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=143&f=G&l=50&d=PG01&s1=inverter.CLM.&s2=photovoltaic.CLM.&co1=AND&p=3&OS=ACLM/inverter+AND+ACLM/photovoltaic&RS=ACLM/inverter+AND+ACLM/photovoltaic
