2009,Solar Inverter,"12/162,187",PHOTOVOLTAIC INVERTER,Osaka,N/A,Japan,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090303763%22.PGNR.&OS=DN/20090303763&RS=DN/20090303763
2010,Solar Monitoring,"12/172,221",RENEWABLE ENERGY SYSTEM BUSINESS TUNING ,"Santa Clara, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100010939%22.PGNR.&OS=DN/20100010939&RS=DN/20100010939
2009,Solar Mounting/Rack,"12/177,133",Rapid Mounting System for Solar Modules ,"San Jose, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090114270%22.PGNR.&OS=DN/20090114270&RS=DN/20090114270
2009,Solar Mounting/Rack,"12/189,189","DEVICE, SYSTEM, AND METHOD FOR IMPROVING THE EFFICIENCY OF SOLAR PANELS","Fort Collins, CO",CO,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090217964%22.PGNR.&OS=DN/20090217964&RS=DN/20090217964
2009,Solar Mounting/Rack,"12/200,168",METHOD FOR ASSEMBLING A TERRESTRIAL SOLAR ARRAY INCLUDING A RIGID SUPPORT FRAME,"Albuquerque, NM",NM,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090032090%22.PGNR.&OS=DN/20090032090&RS=DN/20090032090
2009,Solar Mounting/Rack,"12/203,093",Slidable Mounting System for Solar Modules,"San Jose, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090114271%22.PGNR.&OS=DN/20090114271&RS=DN/20090114271
2010,Solar Monitoring,"12/210,275 ",Reactive Power Compensation in Solar Power System,"Schenectady, NY",NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100067271%22.PGNR.&OS=DN/20100067271&RS=DN/20100067271
2009,Solar Monitoring,"12/218,507",Method and system for remote generation of renewable energy ,Marrickville,N/A,Australia,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090055300%22.PGNR.&OS=DN/20090055300&RS=DN/20090055300
2009,Solar Monitoring,"12/229,622",Method and apparatus for detecting impairment of a solar array ,"Petaluma, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090066357%22.PGNR.&OS=DN/20090066357&RS=DN/20090066357
2010,Solar Monitoring,"12/229,893",System and method for controlling ramp rate of solar photovoltaic system,"Schenectady, NY",NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100057267%22.PGNR.&OS=DN/20100057267&RS=DN/20100057267
2010,Solar Inverter,"12/230,381",Networked multi-inverter maximum power point tracking,"Hayward, CA",CA,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100052425%22.PGNR.&OS=DN/20100052425&RS=DN/20100052425
2010,Site Assessment,"12/231,738 ",Extrapolation system for solar access determination ,"Bolinas, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100061593%22.PGNR.&OS=DN/20100061593&RS=DN/20100061593
2009,Solar Mounting/Rack,12/237326,INTEGRAL PHOTOVOLTAIC UNIT,"(Redwood City, CA)",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090314335%22.PGNR.&OS=DN/20090314335&RS=DN/20090314335
2010,Solar Mounting/Rack,"12/250,433",SOLAR ARRAY MOUNTING SYSTEM,"San Rafeal, CA",CA,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100089390%22.PGNR.&OS=DN/20100089390&RS=DN/20100089390
2009,Solar Mounting/Rack,"12/275,147",SYSTEM AND METHOD OF MOUNTING A REMOVABLE AND ADJUSTABLE PHOTOVOLTAIC BALLAST FRAME DEVICE ,"Albuquerque, NM",NM,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090134291%22.PGNR.&OS=DN/20090134291&RS=DN/20090134291
2009,Solar Inverter,"12/280,696",APPARATUS AND METHOD FOR ENHANCED SOLAR POWER GENERATION AND MAXIMUM POWER POINT TRACKING,"(Columbia, SC)",SC,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090217965%22.PGNR.&OS=DN/20090217965&RS=DN/20090217965
2009,Solar Inverter,"12/284,915",Universal interface for a photovoltaic module ,"Petaluma, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090084426%22.PGNR.&OS=DN/20090084426&RS=DN/20090084426
2009,Solar Monitoring,"12/288,956",Multi-circuit direct current monitor with Modbus serial output ,"Hollsboro, OR",OR,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090222224%22.PGNR.&OS=DN/20090222224&RS=DN/20090222224
2009,Solar Mounting/Rack,"12/292,974",Portable photovoltaic window system,"(Hampton, VA)",VA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.html&r=1&f=G&l=50&d=PG01&p=1&S1=20090139562&OS=20090139562&RS=20090139562
2009,Solar Mounting/Rack,"12/304,836","MOUNTING SYSTEM, ESPECIALLY FOR SOLAR MODULES",Schwedt,N/A,Germany,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090166494%22.PGNR.&OS=DN/20090166494&RS=DN/20090166494
2010,Solar Monitoring,"12/320,715",Dynamic Management of Power Production in a Power System Subject to Weather-Related Factors ,"Hayward, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100198420%22.PGNR.&OS=DN/20100198420&RS=DN/20100198420
2010,Solar Inverter,"12/322,390",System and method for integrated solar power generator with micro inverters,"Huntington Beach, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100194202%22.PGNR.&OS=DN/20100194202&RS=DN/20100194202
2009,Solar Inverter,"12/322,897",Three-phase inverter,Niestetal,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090244936%22.PGNR.&OS=DN/20090244936&RS=DN/20090244936
2010,Solar Monitoring,"12/323,450",SOLAR PANEL MONITORING SYSTEM ,"Chicago, IL",IL,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100043870%22.PGNR.&OS=DN/20100043870&RS=DN/20100043870
2010,Solar Mounting/Rack,"12/326,209","DEVICE, SYSTEM, AND METHOD FOR MANAGING AN APPLICATION OF POWER FROM PHOTOVOLTAIC ARRAYS ","Fort Collins, CO",CO,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100132758%22.PGNR.&OS=DN/20100132758&RS=DN/20100132758
2009,Solar Monitoring,"12/338,740",SYSTEM AND METHOD FOR FAULT DETECTION AND HAZARD PREVENTION IN PHOTOVOLTAIC SOURCE AND OUTPUT CIRCUITS,"Denver, CO",CO,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090207543%22.PGNR.&OS=DN/20090207543&RS=DN/20090207543
2010,Solar Mounting/Rack,"12/340,500",PHOTOVOLTAIC SYSTEM ,"Los Gatos, CA",USA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100154887%22.PGNR.&OS=DN/20100154887&RS=DN/20100154887
2009,Solar Monitoring,"12/348,872",MONITORING UNIT FOR PHOTOVOLTAIC MODULES,"Kelkheim, DE",N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090182532%22.PGNR.&OS=DN/20090182532&RS=DN/20090182532
2009,Solar Mounting/Rack,"12/350,339",MOUNTING FOR SOLAR PANELS,London,N/A,Great Britain,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090266406%22.PGNR.&OS=DN/20090266406&RS=DN/20090266406
2010,Solar Monitoring,"12/351,105 ",System for Photovoltaic Power and Charge Management,"Los Gatos, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100176760%22.PGNR.&OS=DN/20100176760&RS=DN/20100176760
2009,Solar Mounting/Rack,"12/362,671",Solar Module with a Frame for Mounting a Solar Panel,"Warrenville, IL",IL,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090194098%22.PGNR.&OS=DN/20090194098&RS=DN/20090194098
2011,Solar Mounting/Rack,"12/367,977",Rack Assembly for Solar Energy Collecting Module,"Beltsville, MD",MD,USA,http://www.google.com/patents?id=lK3rAQAAEBAJ&zoom=4&pg=PA1#v=onepage&q&f=false
2009,Solar Mounting/Rack,"12/368,887",APPARATUS AND METHOD OF MOUNTING AND SUPPORTING A SOLAR PANEL,"Santa Clara, CA",CA,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090205703%22.PGNR.&OS=DN/20090205703&RS=DN/20090205703
2010,Solar Monitoring,"12/371,315",Photovoltaic Installation With Automatic Disconnect Device,"San Jose, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100071744%22.PGNR.&OS=DN/20100071744&RS=DN/20100071744
2009,Solar Inverter,"12/375,644",SINGLE-PHASE INVERTER CIRCUIT TO CONDITION AND TRANSFORM DIRECT CURRENT ELECTRIC POWER INTO ALTERNATING CURRENT ELECTRIC POWER ,Sarriguren,N/A,Spain,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090316458%22.PGNR.&OS=DN/20090316458&RS=DN/20090316458
2010,Solar Mounting/Rack,"12/378,310",Mounting system for securing a photovoltaic device and method for its use,"Auburn Hills, MI",MI,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100205877%22.PGNR.&OS=DN/20100205877&RS=DN/20100205877
2010,Solar Inverter,"12/379,196",Thin-film photovoltaic power system with integrated low-profile high-efficiency inverter ,"Santa Clara, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100206378%22.PGNR.&OS=DN/20100206378&RS=DN/20100206378
2010,Solar Monitoring,"12/384,501 ",Efficient systems and methods for consuming and providing power ,"Minneapolis, MN",MN,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100257529%22.PGNR.&OS=DN/20100257529&RS=DN/20100257529
2010,Solar Mounting/Rack,"12/389,286",Solar Concentrator Truss Assemblies,"Pacific Palisades, CA",CA,USA,http://www.google.com/patents/US20100206303?dq=12/%09389286&ei=i9YrULaLC-bnyAHGxIGQAQ
2009,Solar Mounting/Rack,"12/391,623",MODULAR SOLAR PANEL MOUNTING CLAMPS,"Hopewell, NJ",NJ,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090250580%22.PGNR.&OS=DN/20090250580&RS=DN/20090250580
2009,Solar Inverter,"12/392,042",Method and System to Provide a Distributed Local Energy Production System with High-Voltage DC Bus ,"Los Gatos, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090150005%22.PGNR.&OS=DN/20090150005&RS=DN/20090150005
2010,Solar Inverter,"12/393,009",Field Level Inverter Controller,"Mountain View, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100213761%22.PGNR.&OS=DN/20100213761&RS=DN/20100213761
2010,Solar Monitoring,"12/403,339 ",Apparatus and Methods for Managing Output Power of Strings of Solar Cells ,"Santa Clara, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100126550%22.PGNR.&OS=DN/20100126550&RS=DN/20100126550
2009,Solar Mounting/Rack,"12/404,546",Mounting System for Photovoltaic Panels,"Jacksonville, FL",FL,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090230265%22.PGNR.&OS=DN/20090230265&RS=DN/20090230265
2010,Solar Monitoring,"12/407,737",System and Method for Detecting Defects in a Solar Cell and Repairing and Characterizing a Solar Cell,"Merced, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100236035%22.PGNR.&OS=DN/20100236035&RS=DN/20100236035
2009,Solar Inverter,"12/411,294",DISTRIBUTED POWER HARVESTING SYSTEMS USING DC POWER SOURCES ,"Washington, DC",DC,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090206666%22.PGNR.&OS=DN/20090206666&RS=DN/20090206666
2009,Solar Mounting/Rack,"12/411,786",ELECTRICAL CABLE HARNESS AND ASSEMBLY FOR TRANSMITTING AC ELECTRICAL POWER,"Westford, MA",MA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090242272%22.PGNR.&OS=DN/20090242272&RS=DN/20090242272
2009,Solar Monitoring,"12/424,763",SOLAR PANEL CHARGING DISPLAY DEVICE AND METHOD ,Zhangzhou,N/A,China,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090261777%22.PGNR.&OS=DN/20090261777&RS=DN/20090261777
2010,Solar Mounting/Rack,"12/430,793",Photoelectric Solar Panel Electrical Safety System Permitting Access for Fire Suppression ,"Dana Point, CA",CA,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100269889%22.PGNR.&OS=DN/20100269889&RS=DN/20100269889
2010,Solar Inverter,"12/434,641","Solar Photovoltaic Power Collection via High Voltage, Direct Current Systems with Conversion and Supply to an Alternating Current Transmission Network ","(Maple Glen, PA)",PA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100156188%22.PGNR.&OS=DN/20100156188&RS=DN/20100156188
2010,Solar Mounting/Rack,"12/450,001",MULTI-FUNCTION FRAME AND INTEGRATED MOUNTING SYSTEM FOR PHOTOVOLTAIC POWER GENERATING LAMINATES ,"Westford, MA",USA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100147362%22.PGNR.&OS=DN/20100147362&RS=DN/20100147362
2010,Solar Mounting/Rack,"12/453,348",Solar power unit,"(Montebello, VA)",VA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100282295%22.PGNR.&OS=DN/20100282295&RS=DN/20100282295
2010,Solar Mounting/Rack,"12/456,079",Roof mounting bracket for photovoltaic power generation system,"(Grass Valley, CA)",USA,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100313501%22.PGNR.&OS=DN/20100313501&RS=DN/20100313501
2010,Solar Mounting/Rack,"12/461,889",Rooftop photovoltaic systems,"Santa Clara, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100018135%22.PGNR.&OS=DN/20100018135&RS=DN/20100018135
2009,Solar Mounting/Rack,"12/472,332",Solar Panel Roof Mounting System Having Integrated Standoff,"Napa, CA",CA,USA,http://www.google.com/patents?id=8aTKAAAAEBAJ&zoom=4&dq=Solar%20Racking&pg=PA1#v=onepage&q=Solar%20Racking&f=false
2010,Solar Monitoring,"12/472,938 ",Energy Controlled Data Transmission of a Field Device ,Haslach,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100262843%22.PGNR.&OS=DN/20100262843&RS=DN/20100262843
2010,Solar Inverter,"12/473,397",SOLAR POWER GENERATION SYSTEM INCLUDING WEATHERABLE UNITS INCLUDING PHOTOVOLTAIC MODULES AND ISOLATED POWER CONVERTERS ,"Schenectady, NY",NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100301676%22.PGNR.&OS=DN/20100301676&RS=DN/20100301676
2010,Solar Mounting/Rack,"12/483,022",Photovoltaic Array With Array-Roof Integration Member,"San Jose, CA",CA,USA,http://appft.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100313928%22.PGNR.&OS=DN/20100313928&RS=DN/20100313928
2010,Solar Monitoring,"12/487,564 ",Wireless Intelligent Solar Power Reader (WISPR) Structure and Process ,"La Canada, CA",CA,USA,
2011,Solar Monitoring,"12/491,641 ",System and Method for Single Plug-in Installation of a High Voltage Intelligent Renewable Energy Grid-tied Controller with Wireless Smart Load Management,"Snoqualmie, WA",WA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110004357%22.PGNR.&OS=DN/20110004357&RS=DN/20110004357
2010,Solar Mounting/Rack,"12/497,461",Solar Power Generation Assembly and Method for Providing Same ,"New York, NY",NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100000596%22.PGNR.&OS=DN/20100000596&RS=DN/20100000596
2010,Solar Inverter,"12/498,478",DC/DC CONVERTER,Niestetal,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100008107%22.PGNR.&OS=DN/20100008107&RS=DN/20100008107
2011,Solar Inverter,"12/505,802","Systems, Methods, and Apparatus for Converting Direct Current (DC) Power to Alternating Current (AC) Power ","Schenectady, NY",NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110013433%22.PGNR.&OS=DN/20110013433&RS=DN/20110013433
2010,Solar Inverter,"12/505,858","Systems, Methods, and Apparatus for Converting DC Power to AC Power","Schenectady, NY",NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100277001%22.PGNR.&OS=DN/20100277001&RS=DN/20100277001
2011,Solar Inverter,12/505877,"Systems, Methods, and Apparatus for Operating a Power Converter ","Schenectady, NY",NY,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110013432%22.PGNR.&OS=DN/20110013432&RS=DN/20110013432
2010,Solar Mounting/Rack,"12/525,794",Junction Box in Connecting Box for a Solar Module,Blomberg,N/A,Germany,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100173511%22.PGNR.&OS=DN/20100173511&RS=DN/20100173511
2010,Solar Inverter,"12/530,196",BIPOLAR DC TO AC POWER CONVERTER WITH DC GROUND FAULT INTERRUPT,"Livermore, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220100110742%22.PGNR.&OS=DN/20100110742&RS=DN/20100110742
2009,Solar Mounting/Rack,"12/540,685","METHOD OF MANUFACTURING FLEXIBLE, LIGHTWEIGHT PHOTOVOLTAIC ARRAY","Dulles, VA",USA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220090301544%22.PGNR.&OS=DN/20090301544&RS=DN/20090301544
2011,Solar Monitoring,"12/542,524 ",Photovoltaic Panel Monitoring Apparatus,"Newark, CA",CA,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110037600%22.PGNR.&OS=DN/20110037600&RS=DN/20110037600
2011,Solar Inverter,"12/542,600",SOLAR PANEL WITH INVERTER,"Roanoke, TX",TX,USA,http://appft1.uspto.gov/netacgi/nph-Parser?Sect1=PTO1&Sect2=HITOFF&d=PG01&p=1&u=%2Fnetahtml%2FPTO%2Fsrchnum.html&r=1&f=G&l=50&s1=%2220110036386%22.PGNR.&OS=DN/20110036386&RS=DN/20110036386
